index,word,freq,# texts,freq/texts,entire corpus,expected
461,FESTIVE,2,2,6.2,540,0.3
462,FLIRTY,2,2,8.3,405,0.2
463,FLOATING,2,2,3.5,958,0.6
464,FOUNDING,2,2,5.5,607,0.4
465,FREAKY,2,2,2,"1,703",1
466,FRIED,2,2,1.2,"2,836",1.7
467,ACCURATE,2,2,1,"3,505",2.1
468,ACIDIC,2,2,20.2,166,0.1
469,BALD,2,2,1.2,"2,874",1.7
470,DIGITAL,2,2,1.3,"2,648",1.6
471,EAGER,2,2,1.3,"2,662",1.6
472,DUE,2,2,0.3,"11,070",6.6
473,DENTAL,2,2,1.4,"2,434",1.5
474,DEAR,2,2,0.2,"16,490",9.8
475,DIZZY,2,2,1.7,"1,930",1.2
476,MINUTE,2,2,3.2,"1,049",0.6
477,TO,2,2,7.1,475,0.3
478,TANTRIC,2,2,27.5,122,0.1
479,TEMPORARY,2,2,0.7,"4,581",2.7
480,SUBSTANTIAL,2,2,2.3,"1,438",0.9
481,SYMPATHETIC,2,2,2.5,"1,363",0.8
482,UP,2,2,1.3,"2,609",1.6
483,UNPUNISHED,2,2,10.8,312,0.2
484,UPPER,2,2,0.7,"4,573",2.7
485,TRIBAL,2,2,0.8,"4,218",2.5
486,UNACCEPTABLE,2,2,2,"1,690",1
487,UNCOMFORTABLE,2,2,0.6,"6,082",3.6
488,UNHEALTHY,2,2,5.7,592,0.4
489,UNIFORM,2,2,4.2,802,0.5
490,UNINVITED,2,2,6.5,519,0.3
491,UNIQUE,2,2,0.5,"6,912",4.1
492,WORKING,2,2,0.9,"3,891",2.3
493,WARLIKE,2,2,37.3,90,0.1
494,VIRTUAL,2,2,2.3,"1,470",0.9
495,WEAK,2,2,0.3,"10,699",6.4
496,UNPAID,2,2,5.8,579,0.3
497,VULNERABLE,2,2,0.7,"5,110",3
498,BROAD,2,2,1.2,"2,824",1.7
499,CENTRAL,2,2,0.4,"9,200",5.5
500,CASUAL,2,2,1.3,"2,671",1.6
