index,word,freq,# texts,freq/texts,entire corpus,expected
315,VERY,28,25,0.4,"74,480",65.6
316,EXISTING,28,24,0.8,"39,976",35.2
317,INCREDIBLE,28,23,1,"31,994",28.2
318,BELOVED,28,22,2.3,"13,855",12.2
319,DEVASTATING,28,20,2.7,"11,618",10.2
320,ANIMATED,28,14,4.5,"7,132",6.3
321,RESTRAINING,28,12,16.2,"1,958",1.7
322,RECREATIONAL,28,9,4.6,"6,960",6.1
323,CONTINUED,27,26,1.7,"18,285",16.1
324,GIANT,27,25,1,"29,858",26.3
325,AMBITIOUS,27,25,2.5,"12,298",10.8
326,USUAL,27,25,0.9,"33,012",29.1
327,TROUBLED,27,23,3.3,"9,292",8.2
328,SOLID,27,23,0.8,"40,330",35.5
329,TINY,27,20,0.5,"58,055",51.1
330,ROMANTIC,27,20,1.3,"22,777",20.1
331,FUNNY,27,20,0.4,"76,064",67
332,RETAIL,27,18,1.6,"19,420",17.1
333,CONSTITUTIONAL,27,17,1.1,"28,070",24.7
334,MANDATORY,27,17,2.8,"10,800",9.5
335,IMMERSIVE,27,8,29.1,"1,054",0.9
336,OFFSHORE,27,4,6.3,"4,902",4.3
337,OVERWHELMING,26,26,1.7,"17,701",15.6
338,EMPTY,26,25,0.6,"49,382",43.5
339,SLOW,26,24,0.6,"45,454",40
340,BROWN,26,23,0.7,"41,794",36.8
341,HISTORICAL,26,23,0.5,"55,033",48.4
342,WORKING,26,21,1.1,"27,526",24.2
343,SOUTHERN,26,18,0.4,"67,189",59.2
344,WOUNDED,26,15,3.3,"8,934",7.9
345,BALLISTIC,26,14,8.8,"3,368",3
346,EASTERN,26,14,0.6,"46,106",40.6
347,WIDESPREAD,25,25,1.5,"18,721",16.5
348,WEEKLY,25,24,1.3,"21,692",19.1
349,EXTRAORDINARY,25,23,1.1,"24,840",21.9
350,STRICT,25,23,1.9,"14,724",13
351,SHARP,25,22,0.9,"30,630",27
352,INCREASED,25,22,0.7,"41,363",36.4
353,PASSING,25,21,2,"13,972",12.3
354,ICONIC,25,21,4.7,"6,078",5.4
355,SECRET,25,21,0.6,"44,852",39.5
356,CLEAN,25,20,0.5,"56,103",49.4
357,TEENAGE,25,19,1.9,"14,665",12.9
358,MARRIED,25,19,0.5,"55,677",49
359,SOFT,25,18,0.6,"47,536",41.8
360,ELIGIBLE,25,17,1.7,"16,461",14.5
361,SUSPECTED,25,15,4.6,"6,135",5.4
