index,word,freq,# texts,freq/texts,entire corpus,expected
302,RARE,32,30,0.8,"8,096",38.5
303,FANTASTIC,32,30,0.5,"14,858",70.6
304,SILENT,32,29,1,"6,609",31.4
305,FUTURE,32,29,1.1,"6,365",30.2
306,DEADLY,32,28,1.5,"4,564",21.7
307,PHYSICAL,32,28,0.6,"11,061",52.5
308,LOOSE,32,27,0.7,"9,029",42.9
309,GRAY,32,25,2,"3,306",15.7
310,SACRED,32,23,1.5,"4,626",22
311,USUAL,31,31,0.8,"8,323",39.5
312,RUDE,31,31,0.9,"7,183",34.1
313,ANNUAL,31,30,2.5,"2,578",12.2
314,IMPRESSIVE,31,29,0.8,"8,605",40.9
315,FROZEN,31,27,1.8,"3,577",17
316,SENSITIVE,31,26,1,"6,617",31.4
317,GROSS,30,30,1,"6,202",29.5
318,OFFICIAL,30,29,0.8,"8,161",38.8
319,WIDE,30,29,1.2,"5,313",25.2
320,THIN,30,28,1,"6,237",29.6
321,USELESS,30,27,1.1,"5,543",26.3
322,BURNING,30,25,1.7,"3,724",17.7
323,RELIGIOUS,30,25,1.2,"5,230",24.8
324,FOREIGN,30,23,0.9,"6,798",32.3
325,SOBER,30,21,1.6,"3,917",18.6
326,INCREDIBLE,29,28,0.4,"14,319",68
327,HELPFUL,29,26,1,"6,362",30.2
328,IMAGINARY,29,24,3.6,"1,685",8
329,MIDDLE,29,23,0.9,"7,005",33.3
330,PAST,28,27,0.4,"13,144",62.4
331,BRIEF,28,26,1.6,"3,668",17.4
332,NECESSARY,28,26,0.4,"14,262",67.8
333,FINANCIAL,28,26,1,"6,183",29.4
334,DRUNKEN,28,25,3.6,"1,634",7.8
335,CREEPY,28,25,1,"5,866",27.9
336,LIBERAL,28,19,4.7,"1,260",6
337,PLEASANT,27,26,1.4,"4,201",20
338,PAINFUL,27,26,1.1,"5,106",24.3
339,WORTHLESS,27,25,2.3,"2,505",11.9
340,GLORIOUS,27,25,2.1,"2,644",12.6
341,MISERABLE,27,25,1,"5,700",27.1
342,CLASSY,27,24,2.9,"1,971",9.4
343,FEDERAL,27,23,0.6,"9,590",45.6
344,THICK,27,22,1.2,"4,840",23
345,BRAND-NEW,26,26,1.8,"2,991",14.2
346,GENEROUS,26,25,1,"5,516",26.2
347,FLYING,26,24,1.2,"4,529",21.5
348,DRIVING,26,22,1.3,"4,197",19.9
349,SLIGHT,25,24,1.6,"3,223",15.3
350,AWARE,25,24,0.4,"14,703",69.8
351,DISGUSTING,25,24,0.7,"7,818",37.1
352,LOUD,25,23,2.1,"2,503",11.9
353,WEALTHY,25,23,2.1,"2,528",12
354,FALSE,25,20,0.7,"7,676",36.5
355,INNER,25,17,1.3,"4,082",19.4
356,POLITICAL,25,17,0.6,"8,255",39.2
357,PLEASED,24,23,0.7,"7,164",34
358,SUSPICIOUS,24,23,0.8,"6,211",29.5
359,BASIC,24,23,0.9,"5,658",26.9
360,LIKELY,24,23,0.4,"11,251",53.4
361,HUMBLE,24,22,2,"2,550",12.1
362,POSITIVE,24,21,0.4,"11,817",56.1
363,AWAKE,24,20,0.8,"6,678",31.7
364,ELEMENTARY,24,20,3.5,"1,437",6.8
365,FOOLISH,24,19,1.4,"3,695",17.6
366,KEY,24,18,0.7,"7,190",34.2
367,BROKE,24,15,1.9,"2,653",12.6
368,HANDY,24,15,1.6,"3,231",15.3
369,SUPERIOR,23,23,1.4,"3,379",16.1
370,TASTY,23,23,2.5,"1,919",9.1
371,WINNING,23,22,2.3,"2,080",9.9
372,INVISIBLE,23,22,1.1,"4,590",21.8
373,STICKY,23,21,2.3,"2,128",10.1
374,HOMELESS,23,21,0.9,"5,241",24.9
375,CREATIVE,23,20,1.1,"4,262",20.2
376,UNHAPPY,23,20,1.3,"3,750",17.8
377,PROPER,23,20,0.5,"10,452",49.7
378,REMOTE,23,19,0.9,"5,338",25.4
379,WEE,23,19,2.1,"2,268",10.8
380,ORANGE,23,19,1.5,"3,203",15.2
381,SEXUAL,23,19,0.4,"11,561",54.9
382,MILITARY,23,18,0.3,"13,855",65.8
383,DEPRESSED,22,21,1.3,"3,697",17.6
384,BITTER,22,21,1.4,"3,272",15.5
385,JOINT,22,21,0.9,"5,000",23.8
386,PLAIN,22,21,1.2,"3,946",18.7
387,ORDINARY,22,21,0.8,"6,158",29.3
388,EDUCATIONAL,22,20,4.8,958,4.6
389,KIND,22,20,0.9,"5,096",24.2
390,NEEDY,22,19,3.9,"1,201",5.7
391,JUICY,22,19,3,"1,555",7.4
392,SLEEPY,22,18,2.6,"1,791",8.5
393,NEAT,22,17,1.4,"3,336",15.8
394,DENTAL,22,11,1.9,"2,434",11.6
395,EXACT,21,21,0.4,"9,871",46.9
396,CONFUSED,21,21,0.9,"4,779",22.7
397,AWKWARD,21,21,0.6,"7,218",34.3
398,VICIOUS,21,20,1.6,"2,733",13
399,TRAGIC,21,20,1.1,"3,918",18.6
400,RECENT,21,20,0.6,"7,373",35
401,DARN,21,20,2.9,"1,546",7.3
402,UNFAIR,21,20,1.3,"3,435",16.3
403,BLOODY,21,19,0.3,"17,637",83.8
404,LEGENDARY,21,19,2.4,"1,876",8.9
405,WOODEN,21,19,1.8,"2,460",11.7
406,MASSIVE,21,19,0.5,"8,976",42.6
407,HOMEMADE,21,19,2.6,"1,701",8.1
408,MORAL,21,18,1.1,"4,017",19.1
409,POLITE,21,18,1.4,"3,141",14.9
410,NASTY,21,18,0.6,"7,848",37.3
411,PURPLE,21,18,1.2,"3,584",17
412,SCIENTIFIC,21,16,0.9,"5,005",23.8
413,LOYAL,20,19,0.8,"5,168",24.6
414,STEADY,20,19,0.9,"4,634",22
415,THE--,20,19,40.9,103,0.5
416,DISAPPOINTED,20,19,0.6,"6,677",31.7
417,PERMANENT,20,19,1,"4,370",20.8
418,HARSH,20,19,1.4,"3,110",14.8
419,WICKED,20,19,1.2,"3,408",16.2
420,DAILY,20,19,1.1,"3,930",18.7
421,MAGNIFICENT,20,18,1.2,"3,409",16.2
422,MILD,20,17,2.5,"1,667",7.9
423,NAUGHTY,20,17,1.4,"3,112",14.8
424,EMBARRASSED,20,17,0.8,"5,006",23.8
425,CRIMINAL,20,17,0.5,"9,316",44.3
426,EQUAL,20,15,0.9,"4,454",21.2
427,TROUBLED,19,19,2.4,"1,681",8
428,MERE,19,19,1.6,"2,478",11.8
429,TERRIFIC,19,19,0.6,"7,250",34.4
430,PEACEFUL,19,19,1.3,"3,187",15.1
431,COMPLICATED,19,19,0.4,"11,128",52.9
432,TRADITIONAL,19,19,1,"3,953",18.8
433,DYING,19,19,0.8,"5,161",24.5
434,GREEDY,19,18,2,"1,975",9.4
435,PRICELESS,19,18,2.9,"1,367",6.5
436,NEGATIVE,19,18,0.5,"8,768",41.7
437,TOXIC,19,18,1.4,"2,850",13.5
438,GLOBAL,19,18,0.8,"4,791",22.8
439,SPARE,19,18,1.1,"3,687",17.5
440,EMOTIONAL,19,18,0.5,"8,489",40.3
441,ELDERLY,19,18,2.7,"1,481",7
442,RAW,19,18,0.8,"4,944",23.5
443,THIRSTY,19,17,1.2,"3,256",15.5
444,SMILING,19,16,3,"1,336",6.3
445,WORTHY,19,16,1.2,"3,235",15.4
446,RUSTY,19,15,2.4,"1,691",8
447,SKINNY,19,14,1.3,"3,183",15.1
448,ONLINE,19,14,1.2,"3,214",15.3
449,JERKY,19,10,5.4,736,3.5
450,UNCOMFORTABLE,18,18,0.6,"6,082",28.9
451,SHY,18,18,1,"3,764",17.9
452,REFRESHING,18,17,3,"1,251",5.9
453,GRATEFUL,18,17,0.5,"8,413",40
454,UNGRATEFUL,18,17,3.3,"1,134",5.4
455,UNUSUAL,18,17,0.4,"8,777",41.7
456,SOPHISTICATED,18,17,1.2,"3,114",14.8
457,FRIED,18,17,1.3,"2,836",13.5
458,SHINY,18,17,1.4,"2,736",13
459,INVOLVED,18,17,0.3,"13,087",62.2
460,PRIME,18,16,0.5,"8,399",39.9
461,SEPARATE,18,16,0.8,"4,892",23.2
462,STARVING,18,16,0.9,"4,297",20.4
463,UNDERCOVER,18,15,0.7,"5,663",26.9
464,CRANKY,18,15,3,"1,267",6
465,TEMPORARY,18,15,0.8,"4,581",21.8
466,CHARMING,18,15,0.6,"6,445",30.6
467,NAIVE,18,15,1.7,"2,178",10.3
468,MERRY,18,14,0.7,"5,755",27.3
469,OVERWEIGHT,18,14,6.5,579,2.8
470,ANIMATED,18,13,10.8,350,1.7
471,FASCINATING,17,17,0.6,"5,562",26.4
472,POINTLESS,17,17,1.9,"1,889",9
473,HUMILIATING,17,17,1.9,"1,841",8.7
474,PREVIOUS,17,17,0.7,"4,775",22.7
475,ROYAL,17,17,0.4,"8,497",40.4
476,SHOCKING,17,17,1.4,"2,577",12.2
477,IRONIC,17,16,1.4,"2,516",12
478,SLEEPING,17,16,1.5,"2,387",11.3
479,SPIRITUAL,17,16,1.2,"3,025",14.4
480,HIDDEN,17,16,1,"3,481",16.5
481,CRUMMY,17,16,7.3,490,2.3
482,STANDARD,17,16,0.8,"4,666",22.2
483,EXOTIC,17,16,1.6,"2,199",10.4
484,SOLAR,17,16,0.7,"5,312",25.2
485,INTERNATIONAL,17,15,0.5,"6,693",31.8
486,SENIOR,17,15,0.5,"7,628",36.2
487,CROOKED,17,15,2.9,"1,233",5.9
488,TEENAGE,17,15,0.7,"5,067",24.1
489,GORGEOUS,17,14,0.5,"7,675",36.5
490,OUTRAGEOUS,17,14,1.9,"1,867",8.9
491,CASUAL,17,14,1.3,"2,671",12.7
492,EXTREME,17,13,0.7,"5,339",25.4
493,SOY,17,12,3.1,"1,167",5.5
494,GRIM,16,16,2.4,"1,377",6.5
495,INFERNAL,16,16,9.4,357,1.7
496,ETERNAL,16,16,1.3,"2,660",12.6
497,COLORFUL,16,16,3.7,901,4.3
498,ENTERTAINING,16,16,2.4,"1,392",6.6
499,FROSTY,16,16,5.5,613,2.9
500,PARTICULAR,16,16,0.4,"8,249",39.2
