index,word,freq,# texts,freq/texts,entire corpus,expected
372,ROPE,2,1,3.6,"5,940",0.6
373,TURN,2,1,1.2,"17,080",1.6
374,VIRGIN,2,1,6.4,"3,327",0.3
375,TRUST,2,1,2.2,"9,517",0.9
376,TRIP,2,1,0.9,"24,569",2.3
377,TROGLODYTE,2,1,735.3,29,0
378,REPAIR,2,1,11.6,"1,840",0.2
379,SENTENCE,2,1,3.1,"6,912",0.6
380,SHELF,2,1,8.7,"2,456",0.2
381,TALK,2,1,0.8,"27,432",2.6
382,SWEATSHIRT,2,1,34.6,616,0.1
383,SPIT,2,1,19,"1,120",0.1
384,SUICIDE,2,1,1.8,"12,160",1.1
385,TIGHTROPE,2,1,98.3,217,0
386,TONE,2,1,4.4,"4,802",0.5
387,PATROL,1,1,2.3,"4,543",0.4
388,PAY,1,1,1.7,"6,280",0.6
389,PEN,1,1,1.5,"7,025",0.7
390,POTATO,1,1,2.7,"3,946",0.4
391,POUND,1,1,3.1,"3,482",0.3
392,POLYMER,1,1,38.5,277,0
393,PREDATOR,1,1,5.9,"1,822",0.2
394,PRESENCE,1,1,1.4,"7,607",0.7
395,PRACTICE,1,1,0.7,"14,977",1.4
396,POP,1,1,2.1,"5,115",0.5
397,PORTAL,1,1,3.9,"2,738",0.3
398,POSSIBILITY,1,1,1.4,"7,424",0.7
399,PLANE,1,1,0.5,"22,027",2.1
400,PLASTIC,1,1,1.5,"6,916",0.6
401,REFLECTION,1,1,5.5,"1,924",0.2
402,RELATIONSHIP,1,1,0.4,"30,350",2.8
403,RELATIVE,1,1,6.8,"1,571",0.1
404,READING,1,1,1.8,"6,062",0.6
405,REACH,1,1,4.9,"2,182",0.2
406,RANGE,1,1,1.1,"9,540",0.9
407,QUARTER,1,1,1.6,"6,542",0.6
408,QUIZ,1,1,6.7,"1,588",0.1
409,QUARANTINE,1,1,8.1,"1,324",0.1
410,PRESIDENT,1,1,0.3,"38,052",3.6
411,PRESSURE,1,1,0.5,"21,641",2
